order_id,order_item_id,product_id,item_created_at,item_status,sale_price,cost,category,department,brand,product_name,order_status,order_created_at,shipped_at,delivered_at,user_id,gender,country,state,city
113658,165090,10525,2024-01-10 02:12:56+00:00,Cancelled,65.0,33.28000000678003,Intimates,Women,Wacoal,Wacoal Women's French Garden Contour Bra - 85340,Cancelled,2024-01-10 03:16:00+00:00,,,90883,F,France,Nouvelle-Aquitaine,Périgueux
80565,116992,8451,2024-01-10 04:43:30+00:00,Shipped,49.9900016784668,20.595880715365407,Outerwear & Coats,Women,Carol Wright Gifts,Chevron Quilted Coat - Women's Sizes,Shipped,2024-01-10 05:34:00+00:00,2024-01-12 19:49:00+00:00,,64422,F,France,Bretagne,Taden
3285,4696,4787,2024-01-10 14:17:10+00:00,Cancelled,113.5500030517578,57.22920161253512,Jeans,Women,7 For All Mankind,7 For All Mankind Women's Roxanne Flood Jean,Cancelled,2024-01-10 14:18:00+00:00,,,2715,F,France,Pays de la Loire,Nantes
76787,111523,6722,2024-01-10 17:24:01+00:00,Complete,21.989999771118164,11.434799871151148,Shorts,Women,Activewear Apparel,Juniors Lightweight Black Volleyball Pink Heart Shorts S-XXL,Complete,2024-01-09 17:46:00+00:00,2024-01-11 05:39:00+00:00,2024-01-12 19:29:00+00:00,61468,F,France,Occitanie,Lézignan-Corbières
65749,95522,9405,2024-01-11 07:15:26+00:00,Shipped,36.0,13.715999968349934,Socks & Hosiery,Women,Hanes,Hanes Silk Reflections Women's Too Day Sheer Reinforced Toe Pantyhose,Shipped,2024-01-08 08:43:00+00:00,2024-01-09 13:56:00+00:00,,52596,F,France,Provence-Alpes-Côte d'Azur,Avignon
65749,95524,10397,2024-01-11 07:24:29+00:00,Shipped,64.3499984741211,33.39764916875437,Intimates,Women,Elomi,elomi Smoothing Molded Nursing Bra (3912),Shipped,2024-01-08 08:43:00+00:00,2024-01-09 13:56:00+00:00,,52596,F,France,Provence-Alpes-Côte d'Azur,Avignon
121493,176524,9207,2024-01-11 09:23:05+00:00,Shipped,21.950000762939453,9.043400283912568,Socks & Hosiery,Women,Lorpen,Lorpen Women's Trilayer Ski Light Socks,Shipped,2024-01-11 10:21:00+00:00,2024-01-12 06:12:00+00:00,,97124,F,France,Île-de-France,Paris
76787,111525,1969,2024-01-12 17:39:01+00:00,Complete,24.950000762939453,11.152650356648865,Fashion Hoodies & Sweatshirts,Women,Amnesty International,AI Women's Brown Zip-up Hooded Sweatshirt,Complete,2024-01-09 17:46:00+00:00,2024-01-11 05:39:00+00:00,2024-01-12 19:29:00+00:00,61468,F,France,Occitanie,Lézignan-Corbières
103246,149973,4297,2024-01-13 01:53:37+00:00,Shipped,99.0,57.81599988788366,Jeans,Women,Lucky Brand,Lucky Brand Women's Sofia Straight Jean,Shipped,2024-01-13 01:57:00+00:00,2024-01-15 01:34:00+00:00,,82489,F,France,Île-de-France,Chelles
45453,66049,12710,2024-01-13 11:23:36+00:00,Cancelled,98.0,43.904000259935856,Swim,Women,ECHO,Echo Design Women's Crinkle Shirt Dress,Cancelled,2024-01-13 11:41:00+00:00,,,36475,F,France,Bretagne,Taden
76787,111526,13607,2024-01-13 14:25:07+00:00,Complete,3.1700000762939453,1.277510026105456,Accessories,Women,Scarf_tradinginc,Cashmere Feel Unisex Pashmina Scarf - Plaid/Checks/Houndtooth Available,Complete,2024-01-09 17:46:00+00:00,2024-01-11 05:39:00+00:00,2024-01-12 19:29:00+00:00,61468,F,France,Occitanie,Lézignan-Corbières
76787,111524,13497,2024-01-13 16:54:51+00:00,Complete,36.7599983215332,15.586239361046102,Swim,Women,Speedo,Speedo Women's Double Strap Tankini Swimsuit Top,Complete,2024-01-09 17:46:00+00:00,2024-01-11 05:39:00+00:00,2024-01-12 19:29:00+00:00,61468,F,France,Occitanie,Lézignan-Corbières
124240,180431,14430,2024-01-13 22:37:23+00:00,Shipped,65.0,30.29000012204051,Maternity,Women,La Leche League,Smocked Top Pajama Set,Shipped,2024-01-14 00:09:00+00:00,2024-01-16 13:33:00+00:00,,99288,F,France,Occitanie,Carcassonne
57041,82943,2695,2024-01-14 17:57:12+00:00,Processing,96.0,40.51200018078089,Active,Women,Minus33 Merino Wool,Minus33 100% Merino Wool Base Layer 709 Expedition Weight Bottoms,Processing,2024-01-14 18:03:00+00:00,,,45672,F,France,Île-de-France,Chevilly-Larue
3795,5411,13935,2024-01-15 20:54:07+00:00,Returned,144.5,63.724499948322766,Accessories,Women,Oakley,Oakley Women's Dart Iridium Sunglasses,Returned,2024-01-16 00:00:00+00:00,2024-01-18 13:20:00+00:00,2024-01-19 08:52:00+00:00,3131,F,France,Auvergne-Rhône-Alpes,Les Deserts
3795,5413,15462,2024-01-15 23:30:41+00:00,Returned,46.0,22.58600001782179,Plus,Women,Champion,Champion Women's Zip Tech Bra,Returned,2024-01-16 00:00:00+00:00,2024-01-18 13:20:00+00:00,2024-01-19 08:52:00+00:00,3131,F,France,Auvergne-Rhône-Alpes,Les Deserts
88639,128824,9220,2024-01-16 06:16:09+00:00,Cancelled,2.950000047683716,1.1328000116728243,Socks & Hosiery,Women,Palmetto Fundraising,Pink Ribbon Breast Cancer Awareness Relay for Life Knee Socks Great for Fundraising Walk Survivor (Style 05),Cancelled,2024-01-16 09:36:00+00:00,,,70771,F,France,Normandie,Bréauté
25049,36364,7495,2024-01-16 09:59:04+00:00,Cancelled,29.989999771118164,12.47583993874848,Blazers & Jackets,Women,Tops and Bottoms HS,Women's cuff sleeve linen jacket,Cancelled,2024-01-16 13:30:00+00:00,,,20152,F,France,Île-de-France,Vélizy-Villacoublay
54479,79245,12053,2024-01-16 23:48:49+00:00,Shipped,117.98999786376952,63.950578775351936,Intimates,Women,Shaper Corset,Shaper Corset Authentic Blue Brocade Underbust Steel Boned Corset Back Lacing Waist Training Cincher SC10015,Shipped,2024-01-14 02:37:00+00:00,2024-01-15 08:19:00+00:00,,43673,F,France,Pays de la Loire,Sèvremont
17337,25068,47,2024-01-17 01:21:22+00:00,Cancelled,163.0,93.56199985183775,Tops & Tees,Women,Bailey 44,Bailey 44 Women's Pyromania Top,Cancelled,2024-01-17 01:40:00+00:00,,,14002,F,France,Île-de-France,Paris
54479,79246,10295,2024-01-17 01:41:45+00:00,Shipped,63.9900016784668,40.05774118039966,Sleep & Lounge,Women,Casual Moments,Casual Moments Women's Hooded Zip Sweater,Shipped,2024-01-14 02:37:00+00:00,2024-01-15 08:19:00+00:00,,43673,F,France,Pays de la Loire,Sèvremont
69792,101389,5883,2024-01-17 08:36:02+00:00,Complete,71.47000122070312,40.09467073380381,Leggings,Women,Only Hearts,Only Hearts Women's I Heart Leggings Fair Isle Legging,Complete,2024-01-16 12:06:00+00:00,2024-01-18 05:17:00+00:00,2024-01-19 02:56:00+00:00,55831,F,France,Île-de-France,Villiers-sur-Marne
3795,5414,2380,2024-01-17 20:43:37+00:00,Returned,28.959999084472656,12.481759601523876,Fashion Hoodies & Sweatshirts,Women,FOURSQUARE,Foursquare Insulated Hoodie El Crisp Polo Stripe Womens,Returned,2024-01-16 00:00:00+00:00,2024-01-18 13:20:00+00:00,2024-01-19 08:52:00+00:00,3131,F,France,Auvergne-Rhône-Alpes,Les Deserts
104785,152172,3296,2024-01-18 04:19:01+00:00,Shipped,38.9900016784668,18.36429075046912,Dresses,Women,eVogues Apparel,Black Wrap Bodice Empire waist plus size Dress,Shipped,2024-01-18 06:39:00+00:00,2024-01-20 16:00:00+00:00,,83743,F,France,Île-de-France,Montreuil
72455,105198,15337,2024-01-18 12:57:56+00:00,Shipped,12.989999771118164,6.832739886576533,Plus,Women,Snoozies,Snoozies Womens Modern Classics Footies,Shipped,2024-01-18 14:38:00+00:00,2024-01-19 12:57:00+00:00,,57995,F,France,Auvergne-Rhône-Alpes,Échirolles
57041,82942,8164,2024-01-18 17:21:02+00:00,Processing,24.229999542236328,15.119519755515752,Suits,Women,Allegra K,Allegra K Women Elastic Waist Pants Sweetheart Neck Top Sports Wear Yoga Suit S,Processing,2024-01-14 18:03:00+00:00,,,45672,F,France,Île-de-France,Chevilly-Larue
3795,5412,12132,2024-01-18 21:03:52+00:00,Returned,29.989999771118164,15.3548798859407,Intimates,Women,Just Sexy,Just Sexy Women's Padded Cup Babydoll with Sequin Trim,Returned,2024-01-16 00:00:00+00:00,2024-01-18 13:20:00+00:00,2024-01-19 08:52:00+00:00,3131,F,France,Auvergne-Rhône-Alpes,Les Deserts
37179,53965,12133,2024-01-19 02:23:24+00:00,Cancelled,36.0,19.907999977469444,Intimates,Women,Jockey,Safari Dot Sleep Chemise,Cancelled,2024-01-19 04:17:00+00:00,,,29834,F,France,Auvergne-Rhône-Alpes,Brié-et-Angonnes
104785,152174,12974,2024-01-19 04:03:25+00:00,Shipped,98.0,45.47200015187264,Swim,Women,ECHO,Echo Design Women's Graphic Diamonds Tunic With Beads,Shipped,2024-01-18 06:39:00+00:00,2024-01-20 16:00:00+00:00,,83743,F,France,Île-de-France,Montreuil
69792,101388,1787,2024-01-20 11:02:43+00:00,Complete,49.5,21.03749994467944,Fashion Hoodies & Sweatshirts,Women,Roxy,Roxy Bliss Fleece Hoodie Sweatshirt Turquoise,Complete,2024-01-16 12:06:00+00:00,2024-01-18 05:17:00+00:00,2024-01-19 02:56:00+00:00,55831,F,France,Île-de-France,Villiers-sur-Marne
104785,152171,13933,2024-01-21 05:12:32+00:00,Shipped,49.0,18.276999892666936,Accessories,Women,TAXI Wallet,TAXI Wallet Canyon,Shipped,2024-01-18 06:39:00+00:00,2024-01-20 16:00:00+00:00,,83743,F,France,Île-de-France,Montreuil
57295,83296,6817,2024-01-21 05:29:28+00:00,Returned,19.989999771118164,10.094949882180616,Shorts,Women,Jeanstar,Jeanstar Women's Helena Denim Skimmer,Returned,2024-01-21 09:08:00+00:00,2024-01-23 00:30:00+00:00,2024-01-23 15:22:00+00:00,45872,F,France,Île-de-France,Saint-Denis
110122,159906,14615,2024-01-21 05:31:20+00:00,Returned,26.979999542236328,13.139259769832492,Maternity,Women,Motherhood Maternity,Motherhood Maternity: Secret Fit Belly(r) Maternity Bermuda Shorts,Returned,2024-01-21 06:24:00+00:00,2024-01-22 22:28:00+00:00,2024-01-23 23:10:00+00:00,88031,F,France,Île-de-France,La Grande-Paroisse
80375,116725,7063,2024-01-21 06:01:52+00:00,Returned,66.05000305175781,31.8361015221268,Shorts,Women,Merrell,Merrell Women's Lidia Roll Up Shorts,Returned,2024-01-21 08:03:00+00:00,2024-01-22 07:28:00+00:00,2024-01-25 11:24:00+00:00,64286,F,France,Auvergne-Rhône-Alpes,Annecy
73931,107372,8285,2024-01-21 08:07:08+00:00,Complete,38.5,18.171999966725707,Outerwear & Coats,Women,dollhouse,Dollhouse Quilted Sport Puffer Jacket with Fur Trimmed Hood,Complete,2024-01-21 09:02:00+00:00,2024-01-23 15:07:00+00:00,2024-01-23 15:09:00+00:00,59168,F,France,Auvergne-Rhône-Alpes,Châbons
104785,152173,6785,2024-01-22 05:25:42+00:00,Shipped,19.989999771118164,9.055469928486945,Shorts,Women,Kirra,Kirra Womens Challis Print Shorts,Shipped,2024-01-18 06:39:00+00:00,2024-01-20 16:00:00+00:00,,83743,F,France,Île-de-France,Montreuil
64100,93116,7981,2024-01-22 11:52:07+00:00,Returned,25.899999618530277,9.790199922813288,Blazers & Jackets,Women,Anna-Kaci,Anna-Kaci S/M Fit Pink Boucle Texture Open Front Buttonless Jewel Collar Jacket,Returned,2024-01-22 14:04:00+00:00,2024-01-25 09:27:00+00:00,2024-01-26 11:23:00+00:00,51318,F,France,Auvergne-Rhône-Alpes,Lyon
17184,24844,2048,2024-01-24 08:23:41+00:00,Complete,49.4900016784668,22.22101080082893,Fashion Hoodies & Sweatshirts,Women,Volcom,Volcom Juniors Bashin Fashion Crew Sweater,Complete,2024-01-24 12:05:00+00:00,2024-01-27 10:12:00+00:00,2024-01-31 10:03:00+00:00,13881,F,France,Nouvelle-Aquitaine,Blanquefort
85790,124614,15889,2024-01-24 10:08:26+00:00,Shipped,12.989999771118164,7.144499883793294,Plus,Women,Berkshire,Berkshire Trend Opaque Trouser Sock - Sandalfoot 1 pair,Shipped,2024-01-24 11:27:00+00:00,2024-01-25 13:22:00+00:00,,68536,F,France,Grand Est,Saint-Dizier
41902,60855,6505,2024-01-24 13:27:01+00:00,Complete,159.0,86.17799990996718,Shorts,Women,Siwy,Siwy Denim Womens Camilla,Complete,2024-01-24 16:58:00+00:00,2024-01-26 23:09:00+00:00,2024-01-31 06:43:00+00:00,33655,F,France,Île-de-France,Paris
24725,35909,3318,2024-01-25 08:28:20+00:00,Shipped,129.0,62.822999965399504,Dresses,Women,DKNYC,DKNYC Women's Plus-Size Long Sleeve Boatneck Dress With Exposed Zipper,Shipped,2024-01-25 11:45:00+00:00,2024-01-26 14:06:00+00:00,,19897,F,France,Auvergne-Rhône-Alpes,Villeurbanne
17184,24845,14401,2024-01-25 09:09:47+00:00,Complete,79.94999694824217,32.85944891966432,Maternity,Women,Belly Bandit,Mother TuckerTM Compression Nursing Tank,Complete,2024-01-24 12:05:00+00:00,2024-01-27 10:12:00+00:00,2024-01-31 10:03:00+00:00,13881,F,France,Nouvelle-Aquitaine,Blanquefort
114926,166944,6165,2024-01-25 14:42:12+00:00,Shipped,21.950000762939453,13.71875051772222,Leggings,Women,LeggingsQueen,LeggingsQueen Fascinate Print Leggings,Shipped,2024-01-25 15:51:00+00:00,2024-01-26 14:17:00+00:00,,91901,F,France,Île-de-France,Vauréal
114926,166943,52,2024-01-25 15:18:03+00:00,Shipped,275.0,142.99999987706542,Tops & Tees,Women,Twelfth Street by Cynthia Vincent,Twelfth Street by Cynthia Vincent Women's Leather Placket Bell Sleeve,Shipped,2024-01-25 15:51:00+00:00,2024-01-26 14:17:00+00:00,,91901,F,France,Île-de-France,Vauréal
14363,20778,15902,2024-01-26 22:06:10+00:00,Processing,18.420000076293945,9.928380055944324,Plus,Women,Champion,Champion Women's Favorite V-Neck Tank,Processing,2024-01-27 00:35:00+00:00,,,11620,F,France,Île-de-France,Paris
55492,80702,1103,2024-01-27 00:37:19+00:00,Complete,13.1899995803833,5.552989824520648,Sweaters,Women,Allegra K,Allegra K Women V Neck Long Sleeve Over Hip Hearts Print Casual Stretchy White Knit Shirt S,Complete,2024-01-27 04:18:00+00:00,2024-01-28 17:36:00+00:00,2024-01-31 01:15:00+00:00,44441,F,France,Hauts-de-France,Valenciennes
114926,166946,5542,2024-01-27 13:13:05+00:00,Shipped,187.69999694824216,106.23819785595984,Pants & Capris,Women,German Wear,Women Leather trousers fashion sheepskin lamb Nappa-leather Black,Shipped,2024-01-25 15:51:00+00:00,2024-01-26 14:17:00+00:00,,91901,F,France,Île-de-France,Vauréal
8771,12649,6605,2024-01-28 07:27:35+00:00,Complete,34.0,17.169999996200204,Shorts,Women,American Apparel,American Apparel Corduroy Short Shorts,Complete,2024-01-28 11:00:00+00:00,2024-01-28 17:44:00+00:00,2024-01-31 02:45:00+00:00,7151,F,France,Île-de-France,Le Chesnay-Rocquencourt
76498,111094,3194,2024-01-28 12:29:42+00:00,Complete,138.0,66.79200015217066,Dresses,Women,Miss Sixty,Miss Sixty Women's Penelope Dress,Complete,2024-01-27 13:13:00+00:00,2024-01-28 02:14:00+00:00,2024-01-28 09:49:00+00:00,61245,F,France,Hauts-de-France,Lille
114926,166945,3198,2024-01-29 13:13:37+00:00,Shipped,134.0,60.29999990016222,Dresses,Women,Jones New York,Jones New York Women's Printed Matte Jersey Side Zipper Dress,Shipped,2024-01-25 15:51:00+00:00,2024-01-26 14:17:00+00:00,,91901,F,France,Île-de-France,Vauréal
76498,111095,248,2024-01-30 10:43:28+00:00,Complete,7.900000095367431,4.0922000432789325,Tops & Tees,Women,Tresics,Tresics Camisole With Built In Bra sc1410,Complete,2024-01-27 13:13:00+00:00,2024-01-28 02:14:00+00:00,2024-01-28 09:49:00+00:00,61245,F,France,Hauts-de-France,Lille
34804,50520,4113,2024-02-01 17:48:31+00:00,Complete,14.470000267028809,7.683570132776694,Jumpsuits & Rompers,Women,Allegra K,Allegra K Lady Scoop Neck Sleeveless Stripes Slant Pockets Beads Decor Romper Black White XS,Complete,2024-02-01 18:27:00+00:00,2024-02-03 14:05:00+00:00,2024-02-05 01:32:00+00:00,27943,F,France,Provence-Alpes-Côte d'Azur,Beausoleil
17823,25768,6217,2024-02-02 01:51:53+00:00,Processing,15.989999771118164,9.354149895292148,Leggings,Women,Yelete,Acid Wash Jean Dark Leggings,Processing,2024-02-02 02:08:00+00:00,,,14386,F,France,Hauts-de-France,Chaumont-en-Vexin
124288,180491,10537,2024-02-02 13:38:34+00:00,Complete,59.0,33.45299998857081,Intimates,Women,HOTmilk,Hot Milk Women's Luminous Bra,Complete,2024-02-02 15:40:00+00:00,2024-02-04 08:15:00+00:00,2024-02-05 12:40:00+00:00,99327,F,France,Nouvelle-Aquitaine,Saint-Sulpice-le-Guérétois
27536,39953,13376,2024-02-03 02:33:31+00:00,Shipped,64.98999786376953,26.64589925488308,Swim,Women,Calvin Klein,Calvin Klein Women's Solid Skirtini Swimsuit Bottom,Shipped,2024-02-02 03:57:00+00:00,2024-02-02 20:30:00+00:00,,22125,F,France,Auvergne-Rhône-Alpes,Val d'Oingt
77634,112764,4543,2024-02-03 02:49:24+00:00,Complete,110.0,54.01000004261732,Jeans,Women,Not Your Daughter's Jeans,Not Your Daughter's Jeans Women's Petite Hayden Straight Leg Jean,Complete,2024-02-02 05:32:00+00:00,2024-02-03 01:20:00+00:00,2024-02-04 18:03:00+00:00,62127,F,France,Auvergne-Rhône-Alpes,Izeaux
77634,112765,476,2024-02-03 03:17:51+00:00,Complete,39.0,20.24099990352988,Tops & Tees,Women,Coolibar,Coolibar UPF 50+ Women's Long Sleeve T-Shirt - Sun Protective,Complete,2024-02-02 05:32:00+00:00,2024-02-03 01:20:00+00:00,2024-02-04 18:03:00+00:00,62127,F,France,Auvergne-Rhône-Alpes,Izeaux
111037,161223,2560,2024-02-03 05:51:28+00:00,Shipped,26.950000762939453,10.672200344692172,Active,Women,SmartWool,Smartwool Women's Basic Thigh High Sock,Shipped,2024-02-03 07:00:00+00:00,2024-02-04 14:10:00+00:00,,88769,F,France,Occitanie,Montpellier
109206,158572,9543,2024-02-03 10:23:28+00:00,Processing,63.0,35.154000129550695,Sleep & Lounge,Women,Shadowline,Shadowline Stretch Lace Bodice Gown,Processing,2024-02-03 13:43:00+00:00,,,87283,F,France,Pays de la Loire,Herbignac
124288,180490,14559,2024-02-03 11:57:57+00:00,Complete,25.0,11.350000044330956,Maternity,Women,A Pea in the Pod,A Pea in the Pod: Seamless Adjustable Cami,Complete,2024-02-02 15:40:00+00:00,2024-02-04 08:15:00+00:00,2024-02-05 12:40:00+00:00,99327,F,France,Nouvelle-Aquitaine,Saint-Sulpice-le-Guérétois
45250,65750,15756,2024-02-03 14:40:30+00:00,Returned,69.98999786376953,36.044848876375326,Plus,Women,Casual Moments,Casual Moments Women's 50 Inch Set-In Belt Wrap Plus,Returned,2024-02-03 14:43:00+00:00,2024-02-04 07:13:00+00:00,2024-02-04 09:33:00+00:00,36315,F,France,Normandie,Écouves
27536,39954,352,2024-02-04 01:25:49+00:00,Shipped,74.0,44.4739999845624,Tops & Tees,Women,Jones New York,Jones New York Women's Petite Long Sleeve Easy Care Blouse,Shipped,2024-02-02 03:57:00+00:00,2024-02-02 20:30:00+00:00,,22125,F,France,Auvergne-Rhône-Alpes,Val d'Oingt
43651,63409,15065,2024-02-04 02:08:19+00:00,Shipped,39.97999954223633,16.191899862265586,Maternity,Women,Motherhood Maternity,Motherhood Maternity: Secret Fit Belly(r) Corduroy 5 Pocket Skinny Boot Maternity Pants,Shipped,2024-02-04 02:23:00+00:00,2024-02-04 15:49:00+00:00,,35055,F,France,Auvergne-Rhône-Alpes,Saint-Offenge
27321,39644,11593,2024-02-04 03:57:53+00:00,Complete,48.0,27.11999997496605,Intimates,Women,Commando,Commando Mini Half Slip True Nude,Complete,2024-02-03 05:46:00+00:00,2024-02-05 17:22:00+00:00,2024-02-09 18:17:00+00:00,21967,F,France,Auvergne-Rhône-Alpes,Villeurbanne
40931,59413,3752,2024-02-04 11:49:15+00:00,Cancelled,46.9900016784668,20.7695806890168,Dresses,Women,Tiger Milly,50's Big Polka Dot Dress Red,Cancelled,2024-02-04 13:55:00+00:00,,,32866,F,France,Île-de-France,Saint-Martin-la-Garenne
22106,32070,11355,2024-02-04 12:23:06+00:00,Processing,38.0,18.35400003567338,Intimates,Women,ShaToBu,ShaToBu Get Fit! Calorie Burning High Waist Shaping Tights,Processing,2024-02-04 13:24:00+00:00,,,17812,F,France,Auvergne-Rhône-Alpes,Brié-et-Angonnes
82837,120309,2922,2024-02-05 04:58:56+00:00,Cancelled,7.96999979019165,3.0365699279013274,Active,Women,Samanthas Style Shoppe,Collections Etc - Basic Activewear Leggings,Cancelled,2024-02-05 07:33:00+00:00,,,66193,F,France,Centre-Val de Loire,Gien
111037,161226,2813,2024-02-05 06:25:53+00:00,Shipped,24.989999771118164,10.09595993322596,Active,Women,Woman Within,Woman Within Plus Size Petite pants in sports knit,Shipped,2024-02-03 07:00:00+00:00,2024-02-04 14:10:00+00:00,,88769,F,France,Occitanie,Montpellier
27536,39955,11524,2024-02-06 01:08:58+00:00,Shipped,17.989999771118164,9.840529879358858,Intimates,Women,Artwedding,Artwedding 5 Bone Tulle Floor Length Wedding Gown SlipWhiteOne Size,Shipped,2024-02-02 03:57:00+00:00,2024-02-02 20:30:00+00:00,,22125,F,France,Auvergne-Rhône-Alpes,Val d'Oingt
27536,39952,4782,2024-02-06 02:33:18+00:00,Shipped,110.0,61.379999816417694,Jeans,Women,Not Your Daughter's Jeans,Not Your Daughter's Jeans Women's Petite Embellished Marilyn Straight Leg Jean,Shipped,2024-02-02 03:57:00+00:00,2024-02-02 20:30:00+00:00,,22125,F,France,Auvergne-Rhône-Alpes,Val d'Oingt
27321,39643,792,2024-02-06 04:59:08+00:00,Complete,168.0,72.57600000500679,Sweaters,Women,Splendid,Splendid Women's Seaside Stripe Sweater,Complete,2024-02-03 05:46:00+00:00,2024-02-05 17:22:00+00:00,2024-02-09 18:17:00+00:00,21967,F,France,Auvergne-Rhône-Alpes,Villeurbanne
111037,161225,3931,2024-02-07 04:45:36+00:00,Shipped,25.0,11.899999994784594,Dresses,Women,O'Neill,O'Neill Juniors Mahalo Strapless Dress,Shipped,2024-02-03 07:00:00+00:00,2024-02-04 14:10:00+00:00,,88769,F,France,Occitanie,Montpellier
111037,161224,15967,2024-02-07 06:57:21+00:00,Shipped,150.0,68.40000003576279,Plus,Women,Oakley,Oakley Frogskin Polarized Aviator Sunglasses,Shipped,2024-02-03 07:00:00+00:00,2024-02-04 14:10:00+00:00,,88769,F,France,Occitanie,Montpellier
110619,160607,2948,2024-02-08 00:56:50+00:00,Shipped,25.989999771118164,11.045749946294352,Active,Women,Danskin,Danskin Women's Bermuda Short,Shipped,2024-02-08 03:21:00+00:00,2024-02-10 20:10:00+00:00,,88427,F,France,Île-de-France,Nanterre
9098,13119,11964,2024-02-08 07:47:44+00:00,Processing,54.0,30.834000024944544,Intimates,Women,Carnival,Carnival Womens Backless Tux Longline Bra,Processing,2024-02-08 11:31:00+00:00,,,7408,F,France,Provence-Alpes-Côte d'Azur,La Seyne-sur-Mer
40931,59414,6097,2024-02-08 10:35:52+00:00,Cancelled,10.109999656677246,6.561389779292643,Leggings,Women,Allegra K,Allegra K Ladies Elastic Waist Side Pockets Stretchy Leggings Light Gray XS,Cancelled,2024-02-04 13:55:00+00:00,,,32866,F,France,Île-de-France,Saint-Martin-la-Garenne
5206,7447,3446,2024-02-09 03:42:29+00:00,Shipped,11.039999961853027,4.813439970371723,Dresses,Women,Allegra K,Allegra K Woman Scoop Neck Elastic Waist Sequin Accent Dress Beige Black M,Shipped,2024-02-09 05:49:00+00:00,2024-02-11 13:37:00+00:00,,4289,F,France,Île-de-France,Meudon
77297,112285,14094,2024-02-09 05:25:35+00:00,Cancelled,64.5,24.38099991157651,Accessories,Women,Electric,Electric Visual Tonette Round Sunglasses,Cancelled,2024-02-09 08:04:00+00:00,,,61869,F,France,Occitanie,Villeneuve-lès-Avignon
9448,13619,9608,2024-02-09 07:08:05+00:00,Shipped,104.0,59.07199999690056,Sleep & Lounge,Women,Shadowline,Shadowline Silhouette Gown and Peignoir Set (51737),Shipped,2024-02-09 10:21:00+00:00,2024-02-10 01:26:00+00:00,,7693,F,France,Auvergne-Rhône-Alpes,Saint-Antoine-l'Abbaye
68480,99476,9048,2024-02-10 00:25:16+00:00,Processing,11.949999809265137,5.198249901004136,Socks & Hosiery,Women,Capelli New York,Capelli New York Ladies Tall Rain Boot Liner With Stripe Cuff,Processing,2024-02-10 02:41:00+00:00,,,54750,F,France,Nouvelle-Aquitaine,Angoulême
67952,98706,10821,2024-02-10 11:07:39+00:00,Processing,13.0,7.2929999846965075,Intimates,Women,Hanes,Hanes Elegance Nylon Hi-Cut Brief # P573CA,Processing,2024-02-10 12:25:00+00:00,,,54336,F,France,Grand Est,Épinal
85207,123814,2095,2024-02-10 13:25:11+00:00,Returned,38.119998931884766,17.192119567130803,Fashion Hoodies & Sweatshirts,Women,O'Neill,O'Neill Juniors Cruz Pullover Sweatership,Returned,2024-02-08 13:42:00+00:00,2024-02-10 01:26:00+00:00,2024-02-10 17:46:00+00:00,68076,F,France,Hauts-de-France,Warloy-Baillon
57453,83529,6150,2024-02-11 00:59:10+00:00,Cancelled,21.950000762939453,13.96020048392117,Leggings,Women,LeggingsQueen,LeggingsQueen Crocodile Leggings,Cancelled,2024-02-08 04:01:00+00:00,,,45999,F,France,Provence-Alpes-Côte d'Azur,La Ciotat
57453,83530,7892,2024-02-12 03:32:25+00:00,Cancelled,19.36000061035156,6.950240276525022,Blazers & Jackets,Women,Allegra K,Allegra K Ladies Front Opening Long Sleeve Elegant Short Blazer Silver Tone XS,Cancelled,2024-02-08 04:01:00+00:00,,,45999,F,France,Provence-Alpes-Côte d'Azur,La Ciotat
120659,175311,14997,2024-02-12 06:52:59+00:00,Returned,33.9900016784668,15.873330853233192,Maternity,Women,Allegra K,Allegra K Motherhood Toggle Button Pockets Detail Hoody Cable Sweater Light Brown M,Returned,2024-02-12 10:09:00+00:00,2024-02-15 00:20:00+00:00,2024-02-19 19:14:00+00:00,96468,F,France,Bourgogne-Franche-Comté,Besançon
85207,123813,3669,2024-02-12 10:01:06+00:00,Returned,46.9900016784668,21.145500720299776,Dresses,Women,Lindy Bop,Lindy Bop 'Wynona' Chic Vintage 1950's Secretary Style Black Pencil Wiggle Dress,Returned,2024-02-08 13:42:00+00:00,2024-02-10 01:26:00+00:00,2024-02-10 17:46:00+00:00,68076,F,France,Hauts-de-France,Warloy-Baillon
67952,98707,3885,2024-02-12 10:29:53+00:00,Processing,37.9900016784668,16.639620702901034,Dresses,Women,Hot from Hollywood,Short Sleeve Cowl Neck Fitted Warm Winter Print Sweater Mini Dress Top S M L,Processing,2024-02-10 12:25:00+00:00,,,54336,F,France,Grand Est,Épinal
58417,84914,6656,2024-02-13 03:54:06+00:00,Shipped,10.340000152587892,5.242380079596192,Shorts,Women,Allegra K,Allegra K Ladies Button Closure Casual Short Shorts Black XS w Waist Belt,Shipped,2024-02-13 06:30:00+00:00,2024-02-15 19:49:00+00:00,,46770,F,France,Auvergne-Rhône-Alpes,Aurillac
120618,175254,3705,2024-02-13 10:22:11+00:00,Cancelled,109.0,45.99799982458353,Dresses,Women,Cinderella,#7701 Halter Corset Bodice Bridesmaids Evening Formal Dress,Cancelled,2024-02-12 13:17:00+00:00,,,96434,F,France,Auvergne-Rhône-Alpes,Glières-Val-de-Borne
